invoice_number,order_id,product_id,line_number,quantity,unit_price,sales_amount,discount_amount,cost_amount,margin_amount
124970,220492,30500,76000,6,333.105,1998.63,1806.03,1632.34,366.29
124970,220492,28500,73000,6,556.1366667,3336.82,3015.2606,1857.87,1478.95
124970,220492,47550,79000,30,609.7296667,18291.89,16529.11,9571.5,8720.39
124970,220492,36001,78000,120,216.4443333,25973.32,23470.28,10108.08,15865.24
124970,220492,67550,1000,50,697.7348,34886.74,28868.26,17260.03,17626.71
124972,220500,64820,4000,1,817.68,817.68,601.9033,359.2,458.48
124975,220527,17801,1000,1,770.75,770.75,608.7424,449.69,321.06
124976,220531,28626,2000,20,10.675,213.5,213.5,166.0,47.5
124977,220535,62027,52000,2,100.395,200.79,162.33,143.56,57.23
124977,220535,30093,32000,1,271.9,271.9,219.82,159.14,112.76
124977,220535,63002,56000,2,138.24,276.48,223.52,116.37,160.11
124977,220535,29255,28000,1,280.77,280.77,226.98,162.89,117.88
124977,220535,38875,42000,2,129.79,259.58,234.56,170.64,88.94
124977,220535,38051,38000,1,319.31,319.31,258.15,209.47,109.84
124977,220535,45880,48000,1,424.54,424.54,343.21,288.16,136.38
124977,220535,11690,8000,4,106.3575,425.43,343.93,133.55,291.88
124977,220535,26502,23000,1,519.54,519.54,420.03,273.05,246.49
124977,220535,28401,24000,1,534.4,534.4,432.04,278.38,256.02
124977,220535,47550,49000,1,641.82,641.82,518.88,319.05,322.77
124977,220535,47801,50000,1,900.13,900.13,727.71,475.75,424.38
124977,220535,17801,16000,3,791.4133333,2374.24,1919.45,1349.08,1025.16
124977,220535,20990,17000,50,50.2642,2513.21,2536.79,1467.83,1045.38
124979,220567,30289,1000,2,858.68,1717.36,1264.16,1092.88,624.48
124981,220581,67550,1000,1,734.46,734.46,540.64,345.2,389.26
124990,220612,63070,11000,5,48.05,240.25,176.85,95.05,145.2
124990,220612,17801,10000,1,824.39,824.39,606.84,449.69,374.7
124990,220612,30289,1000,4,858.6775,3434.71,2528.33,2185.76,1248.95
124991,220613,601700,1000,3,116.4,349.2,305.34,179.7,169.5
124992,220616,26370,1000,2,115.865,231.73,178.79,115.07,116.66
124992,220616,27550,11000,1,612.24,612.24,472.37,302.65,309.59
124992,220616,29260,3000,2,314.205,628.41,484.85,332.59,295.82
124992,220616,47550,8000,4,655.1925,2620.77,2022.03,1276.2,1344.57
124993,220618,26361,2000,1,240.6,240.6,199.1,134.67,105.93
124993,220618,60448,10000,1,270.23,270.23,223.62,207.23,63.0
124993,220618,20910,1000,2,451.42,902.84,747.08,521.96,380.88
124993,220618,28401,4000,2,528.835,1057.67,875.21,556.76,500.91
124993,220618,27550,3000,2,593.5,1187.0,982.22,605.31,581.69
124993,220618,47550,9000,3,635.1366667,1905.41,1576.69,957.15,948.26
124997,220639,17801,1000,1,858.74,858.74,572.49,449.69,409.05
125002,220672,36030,1000,20,11.8775,237.55,192.05,97.47,140.08
124829,218878,25300,1000,24,106.385,2553.24,2232.6,1342.48,1210.76
124830,215971,62949,32000,2,173.48,346.96,303.42,328.19,18.77
124831,215980,35290,23000,10,30.105,301.05,263.25,238.9,62.15
124833,216875,62518,15000,2,114.34,228.68,199.96,111.1,117.58
124833,216875,64009,55000,7,321.75,2252.25,1842.75,1460.37,791.88
124834,220097,64008,5000,2,120.0,240.0,196.36,120.63,119.37
124834,220097,360012,3000,5,202.978,1014.89,1099.46,485.53,529.36
124834,220097,33475,1000,6,523.465,3140.79,2746.35,2012.04,1128.75
124836,218120,61685,1000,88,21.58125,1899.15,0.0044,1273.21,625.94
124837,219601,61686,1000,88,26.4525,2327.82,0.0,1494.87,832.95
124839,219540,31400,1000,648,35.42189815,22953.39,0.001200000002,16718.08,6235.31
124840,219560,37559,1000,1000,0.3929,392.9,0.0,340.1,52.8
124841,218945,29091,9000,3,86.32666667,258.98,214.3,177.97,81.01
124848,216050,37570,2000,19,119.03,2261.57,2489.627,1843.78,417.79
124849,216051,37570,1000,650,119.03,77369.5,85171.45,63076.72,14292.78
124850,216250,63942,1000,2200,8.75,19250.0,21191.28,18079.82,1170.18
124851,216253,64300,1001,600,22.77,13662.0,15039.66,8113.74,5548.26
124853,216689,61630,2001,108,88.61490741,9570.41,10738.5796,7162.98,2407.43
124854,216696,61630,2000,20,88.615,1772.3,1988.624,1326.48,445.82
124855,216699,61630,2000,33,88.61484848,2924.29,3281.2346,2188.69,735.6
124859,218969,60450,123000,3,185.87,557.61,481.98,374.23,183.38
124860,218973,67550,1000,14,712.4235714,9973.93,7877.47,4832.81,5141.12
124861,218993,67550,1000,10,712.424,7124.24,5626.76,3452.01,3672.23
124863,219352,36001,1000,10,221.001,2210.01,1910.29,842.34,1367.67
124864,219467,36001,32000,4,211.935,847.74,800.38,336.94,510.8
124864,219467,39186,44000,4,288.58,1154.32,1089.84,717.96,436.36
124865,219471,67550,2000,3,697.7333333,2093.2,1732.1,1035.6,1057.6
124866,219716,62725,32000,27,23.47,633.69,767.07,381.11,252.58
124868,219832,63002,6000,2,144.0,288.0,212.0,116.37,171.63
124869,219855,67550,16000,2,697.735,1395.47,1154.73,690.4,705.07
124871,219900,13910,3000,5,59.632,298.16,241.04,159.53,138.63
124872,220016,39185,12000,2,148.545,297.09,229.21,180.9,116.19
124875,220381,33087,8000,1,255.54,255.54,201.82,144.66,110.88
124875,220381,37173,9000,1,283.41,283.41,223.84,162.48,120.93
124875,220381,29758,5000,1,287.82,287.82,227.32,153.9,133.92
124875,220381,60098,10000,1,322.42,322.42,254.64,180.78,141.64
124875,220381,63672,17000,1,349.2,349.2,275.8,243.21,105.99
124875,220381,60448,13000,2,275.925,551.85,435.85,414.45,137.4
124875,220381,63234,14000,2,349.2,698.4,551.6,551.13,147.27
124876,220390,38076,11000,1,316.03,316.03,232.63,115.63,200.4
124876,220390,11690,1000,8,110.7875,886.3,652.42,267.1,619.2
124884,220489,32720,6000,10,26.76,267.6,242.3,77.03,190.57
124884,220489,29071,5000,6,95.22,571.32,517.32,179.18,392.14
124884,220489,11690,2000,10,100.94,1009.4,914.0,333.88,675.52
124889,220523,24336,2000,2,131.995,263.99,175.99,69.64,194.35
124889,220523,30279,1000,2,647.26,1294.52,863.02,899.97,394.55
124891,220540,34862,1000,1,239.28,239.28,239.28,95.87,143.41
124893,220562,63234,1000,1,342.0,342.0,283.0,275.56,66.44
124903,220596,61743,2000,1,417.88,417.88,385.98,388.62,29.26
124909,220627,38109,1000,1,661.8,661.8,441.2,448.32,213.48
124667,216266,61748,33000,1,428.86,428.86,375.0,375.16,53.7
124667,216266,64009,43000,20,321.75,6435.0,5265.0,4172.49,2262.51
124668,216946,26769,6000,4,72.45,289.8,253.4,158.9,130.9
124668,216946,475502,33000,3,674.9666667,2024.9,1770.61,1034.22,990.68
124669,217855,37780,28000,1,201.69,201.69,0.0,33.97,167.72
124669,217855,37170,26000,2,101.82,203.64,178.06,85.26,118.38
124669,217855,63002,49000,2,133.375,266.75,233.25,116.37,150.38
124669,217855,26769,10000,4,72.45,289.8,253.4,158.9,130.9
124669,217855,62949,42000,2,173.49,346.98,303.4,328.19,18.79
124669,217855,31256,21000,3,137.77,413.31,361.41,173.7,239.61
124669,217855,61752,39000,1,428.86,428.86,375.0,389.73,39.13
124669,217855,35290,25000,15,30.10533333,451.58,394.87,358.34,93.24
124669,217855,30283,18000,1,705.13,705.13,616.57,544.73,160.4
124669,217855,30289,20000,1,795.32,795.32,695.44,546.44,248.88
124669,217855,25300,3000,8,106.385,851.08,744.2,447.49,403.59
124669,217855,265072,7000,1,900.62,900.62,787.51,469.99,430.63
124669,217855,380762,31000,3,268.55,805.65,872.79,388.18,417.47
124669,217855,265032,6000,2,546.305,1092.61,955.39,621.24,471.37
124669,217855,30279,16000,2,575.525,1151.05,1006.49,899.97,251.08
124669,217855,39744,50000,100,11.865,1186.5,1037.5,353.4,833.1
124669,217855,475502,48000,2,674.97,1349.94,1180.4,689.48,660.46
124669,217855,239772,2000,6,240.7733333,1444.64,1263.22,580.32,864.32
124669,217855,30284,19000,2,728.8,1457.6,1274.5398,1114.33,343.27
124669,217855,64009,45000,5,321.75,1608.75,1316.25,1043.12,565.63
124669,217855,465052,37000,3,533.58,1600.74,1399.71,978.74,622.0
124669,217855,386312,32000,2,823.19,1646.38,1439.62,959.57,686.81
124669,217855,37960,29000,5,423.434,2117.17,1851.28,1480.5,636.67
124669,217855,485002,38000,5,659.88,3299.4,2885.05,1762.32,1537.08
124669,217855,30283,17000,5,705.126,3525.63,3082.87,2723.65,801.98
124669,217855,265022,5000,20,516.412,10328.24,9031.16,5982.05,4346.19
124669,217855,275502,11000,18,596.1383333,10730.49,9382.89,5918.42,4812.07
124669,217855,800600,46000,50,370.6492,18532.46,16205.04,12700.13,5832.33
124669,217855,285002,12000,32,581.8725,18619.92,16281.52,10742.24,7877.68
124670,218630,265022,1000,67,516.4119403,34599.6,30254.39,20039.85,14559.75
124671,219179,26467,15000,2,100.9,201.8,176.46,131.56,70.24
124671,219179,38821,34000,2,108.28,216.56,189.36,131.46,85.1
124671,219179,31149,25000,5,44.472,222.36,194.44,99.46,122.9
124671,219179,32963,27000,4,73.26,293.04,256.24,211.73,81.31
124671,219179,39400,1000,3,85.96666667,257.9,307.66,188.28,69.62
124671,219179,31256,26000,3,137.77,413.31,361.41,173.7,239.61
124671,219179,61754,39000,1,428.86,428.86,375.0,389.73,39.13
124671,219179,37574,2000,3,131.47,394.41,470.52,279.53,114.88
124671,219179,30281,22000,1,575.52,575.52,503.25,452.98,122.54
124671,219179,25300,13000,6,106.385,638.31,558.15,335.62,302.69
124671,219179,30283,23000,1,705.13,705.13,616.57,544.73,160.4
124671,219179,64009,44000,3,321.75,965.25,789.75,625.87,339.38
124671,219179,380762,33000,4,255.1225,1020.49,1217.43,517.57,502.92
124671,219179,178012,12000,2,786.645,1573.29,1375.71,946.57,626.72
124671,219179,465052,38000,3,533.58,1600.74,1399.71,978.74,622.0
124671,219179,265072,17000,2,900.615,1801.23,1575.03,939.98,861.25
124671,219179,30284,24000,3,728.7966667,2186.39,1911.8197,1671.5,514.89
124671,219179,265022,46000,9,516.4122222,4647.71,4064.02,2691.92,1955.79
124671,219179,275502,19000,10,596.138,5961.38,5212.72,3288.01,2673.37
124671,219179,67550,45000,10,680.266,6802.66,5948.34,3452.01,3350.65
124671,219179,458802,37000,16,446.459375,7143.35,6246.25,5027.36,2115.99
124671,219179,285002,20000,16,581.8725,9309.96,8140.76,5371.12,3938.84
124671,219179,265022,16000,23,516.4121739,11877.48,10385.83,6879.35,4998.13
124672,220062,62725,7000,10,23.657,236.57,282.23,141.15,95.42
124672,220062,24336,22000,5,117.364,586.82,513.13,174.09,412.73
124672,220062,37673,12000,5,94.62,473.1,564.4,220.35,252.75
124672,220062,30290,4000,1,819.03,819.03,716.18,560.51,258.52
124672,220062,37574,13000,5,131.47,657.35,784.2,465.89,191.46
124672,220062,64009,20000,10,321.75,3217.5,2632.5,2086.25,1131.25
124672,220062,380762,6000,12,255.1225,3061.47,3652.29,1552.7,1508.77
124672,220062,67550,1000,22,680.2659091,14965.85,13086.35,7594.41,7371.44
124674,219538,31400,1000,648,35.42189815,22953.39,0.001200000002,16718.08,6235.31
124675,219559,37559,1000,1000,0.3929,392.9,0.0,340.1,52.8
124679,219695,36001,12000,3,225.4633333,676.39,559.7,252.7,423.69
124680,220418,29070,2000,3,99.28333333,297.85,246.47,94.02,203.83
124680,220418,11690,1000,3,105.25,315.75,261.27,100.16,215.59
124682,220427,11690,2000,3,105.25,315.75,261.27,100.16,215.59
124686,218402,38786,1000,1,240.91,240.91,0.0,46.71,194.2
124691,220444,48500,1000,1,588.26,588.26,546.51,326.87,261.39
124694,220307,17801,1000,1,741.95,741.95,689.28,449.69,292.26
124695,219569,26769,3000,5,72.45,362.25,316.75,198.63,163.62
124695,219569,28781,2000,5,84.166,420.83,367.97,241.43,179.4
124695,219569,63676,20000,2,265.685,531.37,464.63,398.14,133.23
124695,219569,64009,19000,2,321.75,643.5,526.5,417.25,226.25
124695,219569,28771,1000,10,84.165,841.65,735.95,533.37,308.28
124695,219569,26749,10000,10,88.753,887.53,776.07,187.6,699.93
124695,219569,63490,17000,10,93.363,933.63,816.37,261.15,672.48
124695,219569,45880,13000,15,409.5946667,6143.92,5372.33,4322.39,1821.53
124695,219569,28500,12000,15,544.51,8167.65,7141.9095,4644.67,3522.98
124695,219569,67550,14000,32,680.2659375,21768.51,19034.69,11046.42,10722.09
124696,215973,26190,7000,1,297.14,297.14,245.88,91.17,205.97
124698,216686,61630,11000,13,88.61461538,1151.99,1292.6106,862.21,289.78
124699,216987,38815,3000,8,86.4775,691.82,461.22,420.73,271.09
124702,217491,220021,4000,50,5.587,279.35,231.15,192.81,86.54
124704,218014,38061,2000,1,217.9,217.9,160.39,77.66,140.24
124705,218080,60450,44000,2,189.62,379.24,313.82,249.49,129.75
124708,218468,67550,70000,18,697.7344444,12559.22,10392.58,6213.61,6345.61
124710,218660,31149,3000,35,41.68,1458.8,1458.8,696.23,762.57
124710,218660,30286,2000,5,663.526,3317.63,3317.62,2354.25,963.38
124710,218660,24336,4000,35,109.9951429,3849.83,3849.82,1218.62,2631.21
124710,218660,34809,1000,25,643.1352,16078.38,16078.37,11880.2,4198.18
124712,218840,63585,1000,50,4.2,210.0,0.0,130.3,79.7
124714,218915,60450,36000,2,189.62,379.24,313.82,249.49,129.75
124714,218915,67550,46000,12,697.735,8372.82,6928.38,4142.41,4230.41
124715,218932,30289,1000,7,824.33,5770.31,4665.01,3825.08,1945.23
124716,218961,47801,2000,1,976.7,976.7,651.14,475.75,500.95
124719,219144,67550,1000,16,705.079375,11281.27,9120.33,5523.21,5758.06
124720,219185,26185,23000,2,115.65,231.3,186.82,184.92,46.38
124721,219203,39436,2000,2,130.325,260.65,210.53,111.1,149.55
124721,219203,60450,39000,2,191.695,383.39,309.67,249.49,133.9
124723,219490,36001,21000,2,211.935,423.87,400.19,168.47,255.4
124724,219492,67550,3000,2,697.735,1395.47,1154.73,690.4,705.07
124725,219496,60450,22000,2,178.245,356.49,336.57,249.49,107.0
124726,219500,67550,1000,2,697.735,1395.47,1154.73,690.4,705.07
124727,219606,220612,26000,3,94.79,284.37,229.68,148.25,136.12
124728,219607,67550,1000,6,719.7683333,4318.61,3331.99,2071.2,2247.41
124734,219748,32950,52000,3,70.85333333,212.56,219.05,136.26,76.3
124734,219748,67550,127000,8,697.735,5581.88,4618.92,2761.6,2820.28
124737,219835,29460,16000,1,222.24,222.24,163.6,97.88,124.36
124738,219861,61074,1000,12,381.3858333,4576.63,4140.77,2887.32,1689.31
124741,219953,38316,2000,3,80.58666667,241.76,241.75,81.31,160.45
124743,220065,17801,3000,1,824.39,824.39,606.84,449.69,374.7
124746,220172,67550,1000,1,697.73,697.73,577.37,345.2,352.53
124747,220201,36031,60000,3,68.11333333,204.34,172.7,68.02,136.32
124747,220201,38842,63000,2,104.55,209.1,176.72,107.15,101.95
124747,220201,29255,3000,1,275.18,275.18,232.57,162.89,112.29
124747,220201,30859,50001,2,138.535,277.07,234.17,106.44,170.63
124747,220201,29071,48000,3,98.33333333,295.0,249.32,89.59,205.41
124747,220201,5742,9000,6,62.49333333,374.96,316.9,116.31,258.65
124747,220201,28396,45000,50,7.75,387.5,327.5,164.5,223.0
124747,220201,26629,43000,3,156.48,469.44,396.75,190.54,278.9
124747,220201,25982,41000,5,106.012,530.06,447.99,243.65,286.41
124747,220201,20990,34000,10,54.738,547.38,462.62,293.57,253.81
124747,220201,20910,2000,3,447.0933333,1341.28,1133.6,782.94,558.34
124747,220201,7536,11000,10,148.903,1489.03,1258.47,555.0,934.03
124747,220201,11690,24000,15,104.24,1563.6,1321.5,500.81,1062.79
124747,220201,17801,1000,4,775.6675,3102.67,2622.25,1798.77,1303.9
124747,220201,30289,4000,5,807.93,4039.65,3414.15,2732.2,1307.45
124748,220204,7536,8000,2,148.905,297.81,251.69,111.0,186.81
124748,220204,38050,24000,2,163.255,326.51,275.95,215.54,110.97
124748,220204,62027,29000,4,98.3975,393.59,332.65,287.11,106.48
124748,220204,38844,28000,4,102.5775,410.31,346.77,211.62,198.69
124748,220204,20910,2000,1,447.09,447.09,377.87,260.98,186.11
124748,220204,30092,22000,3,153.39,460.17,388.92,231.29,228.88
124748,220204,25982,17001,5,106.012,530.06,447.99,243.65,286.41
124748,220204,30289,3000,1,807.93,807.93,682.83,546.44,261.49
124748,220204,11690,13000,10,104.24,1042.4,881.0,333.88,708.52
124748,220204,17801,1000,5,775.668,3878.34,3277.81,2248.46,1629.88
124749,220205,11690,3000,2,104.24,208.48,176.2,66.78,141.7
124749,220205,17801,1000,2,775.665,1551.33,1311.13,899.38,651.95
124750,220206,30289,1000,8,807.93,6463.44,5462.64,4371.52,2091.92
124751,220207,11690,7000,5,104.24,521.2,440.5,166.94,354.26
124751,220207,17801,1000,6,775.6666667,4654.0,3933.38,2698.15,1955.85
124763,220290,37673,5000,2,113.545,227.09,187.91,88.14,138.95
124763,220290,17801,2000,3,783.17,2349.51,1944.18,1349.08,1000.43
124766,220316,67550,1000,1,697.73,697.73,577.37,345.2,352.53
124769,220350,29071,6000,2,102.42,204.84,158.04,59.73,145.11
124769,220350,20990,5000,10,57.013,570.13,439.87,293.57,276.56
124769,220350,63600,9000,1,1114.85,1114.85,860.15,514.77,600.08
124772,220396,35095,1000,2,158.135,316.27,249.79,151.14,165.13
124772,220396,38050,9000,3,168.3033333,504.91,398.78,323.31,181.6
124772,220396,47801,12000,1,909.51,909.51,718.33,475.75,433.76
124772,220396,47550,11000,2,648.505,1297.01,1024.39,638.1,658.91
124772,220396,17801,4000,3,799.6566667,2398.97,1894.72,1349.08,1049.89
124772,220396,67550,3000,5,712.424,3562.12,2813.38,1726.0,1836.12
124773,220399,62510,1000,1,748.22,748.22,550.78,380.95,367.27
124775,220402,11690,7000,2,106.355,212.71,171.97,66.78,145.93
124775,220402,29460,15000,1,213.35,213.35,172.49,97.88,115.47
124775,220402,38786,45000,2,126.555,253.11,228.71,93.43,159.68
124775,220402,26150,10000,1,304.63,304.63,246.28,87.35,217.28
124775,220402,29260,4000,1,307.79,307.79,248.84,166.3,141.49
124775,220402,39681,23000,1,310.23,310.23,250.81,197.99,112.24
124775,220402,30500,5000,1,350.64,350.64,283.47,272.06,78.58
124775,220402,29255,3000,2,280.765,561.53,453.97,325.78,235.75
124775,220402,30289,43000,1,824.33,824.33,666.43,546.44,277.89
124777,220408,25982,1000,2,107.04,214.08,177.14,97.46,116.62
124779,220422,24702,1000,1,434.26,434.26,364.01,269.6,164.66
124783,220436,11690,1000,2,110.79,221.58,163.1,66.78,154.8
124785,220441,38007,1000,1,573.38,573.38,529.62,422.28,151.1
124788,220445,60035,1000,1,400.52,400.52,331.43,268.99,131.53
124789,220446,20990,1000,5,60.6,303.0,202.0,146.78,156.22
124791,220453,61553,5000,3,115.9733333,347.92,231.95,178.04,169.88
124791,220453,61554,4000,5,141.186,705.93,470.62,394.83,311.1
124794,220463,38844,4000,2,105.75,211.5,167.04,105.81,105.69
124805,220482,61496,64000,1,206.08,206.08,170.53,168.32,37.76
124805,220482,37609,39000,1,266.11,266.11,220.21,145.57,120.54
124805,220482,39478,49000,1,307.0,307.0,254.04,177.35,129.65
124805,220482,18430,3000,2,153.915,307.83,254.73,142.8,165.03
124805,220482,30613,24000,1,308.91,308.91,255.62,137.36,171.55
124805,220482,61857,65000,2,156.055,312.11,258.27,170.43,141.68
124805,220482,15640,1000,4,89.45,357.8,296.08,82.39,275.41
124805,220482,60036,56000,3,163.7333333,491.2,406.46,330.61,160.59
124805,220482,62027,66000,5,99.35,496.75,411.05,358.89,137.86
124805,220482,61495,63000,2,395.135,790.27,653.93,641.64,148.63
124805,220482,64800,71000,6,238.5583333,1431.35,1308.07,779.35,652.0
124805,220482,604700,60000,6,300.4383333,1802.63,1647.37,1252.39,550.24
124805,220482,47801,54000,4,890.755,3563.02,2948.34,1902.99,1660.03
124808,220485,37170,6000,2,104.435,208.87,172.83,85.26,123.61
124808,220485,25883,3000,1,227.04,227.04,187.87,75.98,151.06
124808,220485,31875,5000,4,629.52,2518.08,2083.6796,1280.18,1237.9
124811,220494,62731,1000,1,207.36,207.36,167.64,126.19,81.17
124816,220508,38103,1000,2,112.32,224.64,165.36,137.94,86.7
124818,220519,24336,1000,2,121.645,243.29,196.69,69.64,173.65
124819,220525,23674,1000,2,123.04,246.08,198.94,87.42,158.66
124823,220537,63234,1000,1,342.0,342.0,283.0,275.56,66.44
124824,220539,45880,3000,1,442.22,442.22,325.53,288.16,154.06
124534,219502,9915,1000,500,3.8214,1910.7,0.0,945.85,964.85
124535,219537,31400,1000,648,35.42189815,22953.39,0.001200000002,16718.08,6235.31
124536,217760,14137,1000,63,34.53126984,2175.47,-0.0044,1473.83,701.64
124541,220387,33245,1000,1,466.9,466.9,0.0,264.36,202.54
124542,216061,64290,6000,15,299.83,4497.45,0.0,2221.01,2276.44
124543,216401,38816,131000,3,74.92333333,224.77,207.62,157.77,67.0
124549,217431,60794,12000,12,24.44833333,293.38,329.18,125.91,167.47
124552,218048,37780,22000,7,191.6057143,1341.24,70.59,237.78,1103.46
124554,218511,60794,7000,26,24.44807692,635.65,713.23,272.81,362.84
124556,218578,28771,10000,4,86.3275,345.31,285.73,213.35,131.96
124558,219129,63062,4000,6,77.35,464.1,271.98,222.41,241.69
124558,219129,29394,5000,6,77.64,465.84,273.0,274.53,191.31
124558,219129,19730,2001,51,90.8145098,4631.54,6953.11,5163.87,-532.33
124558,219129,28401,1000,62,540.0001613,33480.01,24048.7112,17259.64,16220.37
124565,219770,67550,50000,6,698.175,4189.05,3461.55,2071.2,2117.85
124570,219842,30500,33000,2,346.985,693.97,574.25,544.11,149.86
124572,219850,36001,8000,1,225.46,225.46,186.57,84.23,141.23
