Custkey,DateKey,Discount Amount,Invoice Date,Invoice Number,Item Class,Item Number,Item,Line Number,List Price,Order Number,Promised Delivery Date,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,Sales Rep,U/M
10016548,1/11/2017,348.81,2017/01/11,330442,P01,28396,Ebony New Potatos,25000,14.3,122187,1/11/2017,366.19,715,164.5,201.69,7.3238,50,118,EA
10016548,1/11/2017,456.16,2017/01/11,330442,P01,39850,Washington Mango Drink,1000,467.53,122187,1/11/2017,478.9,935.06,411.45,67.45,239.45,2,118,SE
10016548,1/11/2017,713.01,2017/01/11,330442,P01,265062,Fabulous Berry Juice,5000,1461.57,122187,1/11/2017,748.56,1461.57,491.54,257.02,748.56,1,118,EA
10016548,1/11/2017,1123.62,2017/01/11,330442,P01,45880,Red Spade Low Fat Bologna,10001,767.75,122187,1/11/2017,1179.63,2303.25,846.16,333.47,393.21,3,118,EA
10016548,1/11/2017,1221.06,2017/01/11,330442,P01,27110,Jumbo Small Eggs,36000,125.15,122187,1/11/2017,1281.94,2503,281,1000.94,64.097,20,118,EA
10016548,1/11/2017,1647.08,2017/01/11,330442,P01,265072,Fabulous Mango Drink,6000,1688.13,122187,1/11/2017,1729.18,3376.26,939.98,789.2,864.59,2,118,EA
10016548,1/11/2017,3321.52,2017/01/11,330442,P01,48500,Red Spade Low Fat Cole Slaw,12000,1134.77,122187,1/11/2017,3487.1,6808.62,1924.59,1562.51,581.1833333,6,118,EA
10016548,1/11/2017,3715.51,2017/01/11,330442,P01,29255,Thresher Spicy Mints,8000,507.75,122187,1/11/2017,3900.74,7616.25,2443.39,1457.35,260.0493333,15,118,EA
10016548,1/11/2017,6383.53,2017/01/11,330442,P01,20801,Moms Roasted Chicken,3000,1308.53,122187,1/11/2017,6701.77,13085.3,4473.48,2228.29,670.177,10,118,EA
10016548,1/11/2017,7941.25,2017/01/11,330442,P01,47801,Red Spade Foot-Long Hot Dogs,11000,1627.84,122187,1/11/2017,8337.15,16278.4,4757.48,3579.67,833.715,10,118,EA
10016548,1/11/2017,21210.7536,2017/01/11,330442,P01,26502,Bravo Large Canned Shrimp,4000,905.8107,122187,1/11/2017,22268.16,43478.9136,12813.33,9454.83,463.92,48,118,EA
10016548,1/11/2017,23559.153,2017/01/11,330442,P01,17801,Better Fancy Canned Sardines,2000,1379.7938,122187,1/11/2017,24733.63,48292.783,15739.21,8994.42,706.6751429,35,118,EA
10016548,1/11/2017,79665.228,2017/01/11,330442,P01,28500,Ebony Squash,7000,1020.6373,122187,1/11/2017,83636.74,163301.968,48566.05,35070.69,522.729625,160,118,EA
10016548,1/11/2017,190.85,2017/01/11,330443,P01,25982,Landslide Pepper,6000,195.61,124066,1/11/2017,200.37,391.22,97.46,102.91,100.185,2,118,EA
10007591,1/11/2017,6106.0231,2017/01/11,330444,P01,62685,Tell Tale Broccoli,6000,87.1639,121648,1/11/2017,5138.12,11244.1431,4423.31,714.81,39.8303876,129,109,EA
10007591,1/11/2017,35578.076,2017/01/11,330444,P01,37570,Walrus White Zinfandel Wine,2001,250.063,121648,1/11/2017,29938.43,65516.506,25424.77,4513.66,114.2688168,262,109,EA
10007591,1/11/2017,12543.3735,2017/01/11,330446,,64302,Even Better Sharp Cheddar Cheese,5000,87.1639,121663,1/11/2017,10555.06,23098.4335,9301.77,1253.29,39.83041509,265,109,EA
10021472,1/11/2017,1052.21,2017/01/11,330455,,64851,Footnote Seasoned Hamburger,58000,37.2,121931,1/11/2017,807.79,1860,387.05,420.74,16.1558,50,154,EA
10012226,1/11/2017,350.83,2017/01/11,330456,P01,60450,High Top Asparagus,89000,346.53,122247,1/11/2017,342.23,693.06,249.49,92.74,171.115,2,180,EA
10010906,1/11/2017,235.35,2017/01/11,330457,P01,30107,Just Right Fancy Canned Oysters,37000,232.46,122459,1/11/2017,229.57,464.92,121.24,108.33,114.785,2,115,EA
10010906,1/11/2017,249.99,2017/01/11,330457,P01,60448,High Top Summer Squash,60000,493.85,122459,1/11/2017,243.86,493.85,207.23,36.63,243.86,1,115,EA
10010906,1/11/2017,277.74,2017/01/11,330457,P01,38076,Cutting Edge Foot-Long Hot Dogs,46000,548.66,122459,1/11/2017,270.92,548.66,115.63,155.29,270.92,1,115,EA
10010906,1/11/2017,278.87,2017/01/11,330457,P01,26150,Token Orange Juice,26000,550.91,122459,1/11/2017,272.04,550.91,87.35,184.69,272.04,1,115,EA
10010906,1/11/2017,291.85,2017/01/11,330457,P01,5742,Red Spade Beef Bologna,1000,115.31,122459,1/11/2017,284.7,576.55,96.93,187.77,56.94,5,115,EA
10010906,1/11/2017,319.43,2017/01/11,330457,P01,29062,Nationeel Low Fat Popcorn,33000,157.76,122459,1/11/2017,311.61,631.04,181.59,130.02,77.9025,4,115,SE
10010906,1/11/2017,475.62,2017/01/11,330457,P01,26502,Bravo Large Canned Shrimp,28000,939.57,122459,1/11/2017,463.95,939.57,266.94,197.01,463.95,1,115,EA
10010906,1/11/2017,605.66,2017/01/11,330457,P01,25300,Fast Dried Apples,24000,199.41,122459,1/11/2017,590.8,1196.46,335.62,255.18,98.46666667,6,115,EA
10010906,1/11/2017,774.34,2017/01/11,330457,P01,32720,High Top Cauliflower,39000,50.99,122459,1/11/2017,755.36,1529.7,231.09,524.27,25.17866667,30,115,EA
10010906,1/11/2017,852.49,2017/01/11,330457,P01,39116,Nationeel Avocado Dip,53000,842.04,122459,1/11/2017,831.59,1684.08,628.1,203.49,415.795,2,115,EA
10010906,1/11/2017,911.66,2017/01/11,330457,P01,604700,Club Sharp Cheddar Cheese,63000,575,122459,1/11/2017,813.34,1725,609.4,203.94,271.1133333,3,115,EA
10010906,1/11/2017,1071.8202,2017/01/11,330457,P01,28500,Ebony Squash,32000,1058.6801,122459,1/11/2017,1045.54,2117.3602,607.08,438.46,522.77,2,115,EA
10010906,1/11/2017,2434.09,2017/01/11,330457,P01,11690,High Top Dried Mushrooms,10000,192.34,122459,1/11/2017,2374.41,4808.5,834.69,1539.72,94.9764,25,115,SE
10010906,1/11/2017,3525.33,2017/01/11,330457,P01,47550,Red Spade Turkey Hot Dogs,56000,1160.7,122459,1/11/2017,3438.87,6964.2,1877.66,1561.21,573.145,6,115,EA
10010906,1/11/2017,3673.84,2017/01/11,330457,P01,29071,Nationeel Salted Pretzels,34000,181.44,122459,1/11/2017,3583.76,7257.6,1194.56,2389.2,89.594,40,115,SE
10010906,1/11/2017,5011.2,2017/01/11,330457,P01,20910,Moms Sliced Turkey,17000,824.96,122459,1/11/2017,4888.32,9899.52,3058.48,1829.84,407.36,12,115,EA
10020672,1/11/2017,225.66,2017/01/11,330458,P01,11967,High Top Firm Tofu,13000,22.29,122463,1/11/2017,220.14,445.8,38.07,182.07,11.007,20,125,EA
10020672,1/11/2017,257.03,2017/01/11,330458,P01,29255,Thresher Spicy Mints,39000,507.75,122463,1/11/2017,250.72,507.75,162.89,87.83,250.72,1,125,EA
10020672,1/11/2017,281.77,2017/01/11,330458,P01,29260,Monarch Ravioli,40000,556.63,122463,1/11/2017,274.86,556.63,166.3,108.56,274.86,1,125,EA
10020672,1/11/2017,426.24,2017/01/11,330458,P01,39116,Nationeel Avocado Dip,50000,842.04,122463,1/11/2017,415.8,842.04,314.05,101.75,415.8,1,125,EA
10020672,1/11/2017,451.66,2017/01/11,330458,P01,38826,Ebony Macintosh Apples,49000,223.06,122463,1/11/2017,440.58,892.24,148.47,292.11,110.145,4,125,SE
10020672,1/11/2017,824.02,2017/01/11,330458,P01,47801,Red Spade Foot-Long Hot Dogs,52000,1627.84,122463,1/11/2017,803.82,1627.84,475.75,328.07,803.82,1,125,EA
10020672,1/11/2017,918.46,2017/01/11,330458,P01,29070,Nationeel Avocado Dip,36000,181.44,122463,1/11/2017,895.94,1814.4,313.41,582.53,89.594,10,125,SE
10020672,1/11/2017,951.23,2017/01/11,330458,P01,26502,Bravo Large Canned Shrimp,28000,939.57,122463,1/11/2017,927.91,1879.14,533.89,394.02,463.955,2,125,EA
10020672,1/11/2017,978.44,2017/01/11,330458,P01,28401,Ebony Prepared Salad,33000,966.44,122463,1/11/2017,954.44,1932.88,544.55,409.89,477.22,2,125,EA
10020672,1/11/2017,1290.93,2017/01/11,330458,P01,67550,Discover Manicotti,57000,1275.1,122463,1/11/2017,1259.27,2550.2,705.13,554.14,629.635,2,125,EA
10020672,1/11/2017,1936.75,2017/01/11,330458,P01,32721,High Top Tomatos,43000,76.52,122463,1/11/2017,1889.25,3826,766.16,1123.09,37.785,50,125,EA
10020672,1/11/2017,2088,2017/01/11,330458,P01,20910,Moms Sliced Turkey,20000,824.96,122463,1/11/2017,2036.8,4124.8,1274.37,762.43,407.36,5,125,EA
10020672,1/11/2017,3871.73,2017/01/11,330458,P01,32720,High Top Cauliflower,42000,50.99,122463,1/11/2017,3776.77,7648.5,1155.47,2621.3,25.17846667,150,125,EA
10020672,1/11/2017,5611.42,2017/01/11,330458,P01,20990,Moms Sliced Ham,21000,101,122463,1/11/2017,4488.58,10100,2935.66,1552.92,44.8858,100,125,SE
10020672,1/11/2017,5795.99,2017/01/11,330458,P01,17801,Better Fancy Canned Sardines,18000,1431.23,122463,1/11/2017,5653.85,11449.84,3597.53,2056.32,706.73125,8,125,EA
10020672,1/11/2017,9184.62,2017/01/11,330458,P01,29071,Nationeel Salted Pretzels,37000,181.44,122463,1/11/2017,8959.38,18144,2986.4,5972.98,89.5938,100,125,SE
10020672,1/11/2017,9736.38,2017/01/11,330458,P01,11690,High Top Dried Mushrooms,11000,192.34,122463,1/11/2017,9497.62,19234,3338.76,6158.86,94.9762,100,125,SE
10020672,1/11/2017,278.87,2017/01/11,330459,P01,26150,Token Orange Juice,18000,550.91,122471,1/11/2017,272.04,550.91,87.35,184.69,272.04,1,125,EA
10020672,1/11/2017,287.17,2017/01/11,330459,P01,28751,Ebony Cantelope,28000,113.46,122471,1/11/2017,280.13,567.3,204.28,75.85,56.026,5,125,SE
10020672,1/11/2017,308.84,2017/01/11,330459,P01,26548,Applause Canned Mixed Fruit,20000,138.97,122471,1/11/2017,247.04,555.88,175.88,71.16,61.76,4,125,PR
10020672,1/11/2017,311.71,2017/01/11,330459,P01,26370,Bravo Canned Tomatos,19000,205.26,122471,1/11/2017,304.07,615.78,172.61,131.46,101.3566667,3,125,EA
10020672,1/11/2017,319.43,2017/01/11,330459,P01,28761,Ebony Fuji Apples,29000,157.76,122471,1/11/2017,311.61,631.04,190.98,120.63,77.9025,4,125,SE
10020672,1/11/2017,451.66,2017/01/11,330459,P01,38826,Ebony Macintosh Apples,47000,223.06,122471,1/11/2017,440.58,892.24,148.47,292.11,110.145,4,125,SE
10020672,1/11/2017,535.9101,2017/01/11,330459,P01,28500,Ebony Squash,26000,1058.6801,122471,1/11/2017,522.77,1058.6801,303.54,219.23,522.77,1,125,EA
10020672,1/11/2017,564.16,2017/01/11,330459,P01,11967,High Top Firm Tofu,9000,22.29,122471,1/11/2017,550.34,1114.5,95.17,455.17,11.0068,50,125,EA
10020672,1/11/2017,978.44,2017/01/11,330459,P01,28401,Ebony Prepared Salad,25000,966.44,122471,1/11/2017,954.44,1932.88,544.55,409.89,477.22,2,125,EA
10020672,1/11/2017,1098.07,2017/01/11,330459,P01,27550,Imagine Popsicles,22000,1084.61,122471,1/11/2017,1071.15,2169.22,593.09,478.06,535.575,2,125,EA
10020672,1/11/2017,1162.05,2017/01/11,330459,P01,32721,High Top Tomatos,38000,76.52,122471,1/11/2017,1133.55,2295.6,459.69,673.86,37.785,30,125,EA
10020672,1/11/2017,1762.66,2017/01/11,330459,P01,47550,Red Spade Turkey Hot Dogs,49000,1160.7,122471,1/11/2017,1719.44,3482.1,938.83,780.61,573.1466667,3,125,EA
10020672,1/11/2017,1836.92,2017/01/11,330459,P01,29070,Nationeel Avocado Dip,32000,181.44,122471,1/11/2017,1791.88,3628.8,626.81,1165.07,89.594,20,125,SE
10020672,1/11/2017,4868.19,2017/01/11,330459,P01,11690,High Top Dried Mushrooms,7000,192.34,122471,1/11/2017,4748.81,9617,1669.38,3079.43,94.9762,50,125,SE
10020672,1/11/2017,5162.3,2017/01/11,330459,P01,32720,High Top Cauliflower,37000,50.99,122471,1/11/2017,5035.7,10198,1540.62,3495.08,25.1785,200,125,EA
10020672,1/11/2017,8417.14,2017/01/11,330459,P01,20990,Moms Sliced Ham,13000,101,122471,1/11/2017,6732.86,15150,4403.49,2329.37,44.88573333,150,125,SE
10020672,1/11/2017,13776.92,2017/01/11,330459,P01,29071,Nationeel Salted Pretzels,33000,181.44,122471,1/11/2017,13439.08,27216,4479.6,8959.48,89.59386667,150,125,SE
10021418,1/11/2017,309.83,2017/01/11,330461,P01,60450,High Top Asparagus,14000,346.53,123005,1/11/2017,383.23,693.06,249.49,133.74,191.615,2,181,EA
10025778,1/11/2017,591.67,2017/01/11,330462,P01,60794,High Top Walnuts,3000,51.88,123013,1/11/2017,445.93,1037.6,235.83,210.1,22.2965,20,103,EA
10026532,1/11/2017,305.35,2017/01/11,330465,P01,61150,Good Light Wine,30000,321.63,123382,1/11/2017,337.91,643.26,260.33,77.58,168.955,2,167,EA
10011052,1/11/2017,556.58,2017/01/11,330467,P01,13917,Best Choice Frosted Donuts,1000,50.02,123466,1/11/2017,643.9,1200.48,318.78,325.12,26.82916667,24,157,EA
10011052,1/11/2017,242.35,2017/01/11,330471,P01,38804,Ebony Elephant Garlic,10000,247.07,123687,1/11/2017,251.79,494.14,163.86,87.93,125.895,2,157,EA
10015253,1/11/2017,332.47,2017/01/11,330472,P01,60450,High Top Asparagus,33000,346.53,123691,1/11/2017,360.59,693.06,249.49,111.1,180.295,2,158,EA
10023447,1/11/2017,321.32,2017/01/11,330474,P01,60450,High Top Asparagus,16000,346.53,123847,1/11/2017,371.74,693.06,249.49,122.25,185.87,2,176,EA
10009863,1/11/2017,514.03,2017/01/11,330475,P01,39478,BBB Best Grape Jelly,13000,561.04,123862,1/11/2017,608.05,1122.08,354.69,253.36,304.025,2,153,EA
10012226,1/11/2017,253.64,2017/01/11,330478,P01,60097,Golden Home Style French Fries,57000,267.16,124039,1/11/2017,280.68,534.32,158.01,122.67,140.34,2,180,EA
10019194,1/11/2017,2581.86,2017/01/11,330479,P01,67550,Discover Manicotti,107000,1275.1,124056,1/11/2017,2518.54,5100.4,1410.26,1108.28,629.635,4,108,EA
10007577,1/11/2017,264.22,2017/01/11,330480,P01,29260,Monarch Ravioli,3000,556.63,124078,1/11/2017,292.41,556.63,166.3,126.11,292.41,1,175,EA
10026334,1/11/2017,10450.13,2017/01/11,330482,P01,32966,High Top Golden Delcious Apples,1000,147.15,124194,1/11/2017,10150.87,20601,7950.28,2200.59,72.50621429,140,184,EA
10015253,1/11/2017,301.54,2017/01/11,330483,,65508,Monarch Thai Rice,16000,325.19,124291,1/11/2017,348.84,650.38,282.28,66.56,174.42,2,158,EA
10012226,1/11/2017,189.32,2017/01/11,330486,P01,25300,Fast Dried Apples,6000,199.41,124327,1/11/2017,209.5,398.82,111.87,97.63,104.75,2,180,EA
10012226,1/11/2017,264.22,2017/01/11,330486,P01,29260,Monarch Ravioli,18000,556.63,124327,1/11/2017,292.41,556.63,166.3,126.11,292.41,1,180,EA
10012226,1/11/2017,266.32,2017/01/11,330486,P01,39478,BBB Best Grape Jelly,36000,561.04,124327,1/11/2017,294.72,561.04,177.35,117.37,294.72,1,180,EA
10012226,1/11/2017,328.99,2017/01/11,330486,P01,60450,High Top Asparagus,41000,346.53,124327,1/11/2017,364.07,693.06,249.49,114.58,182.035,2,180,EA
10012226,1/11/2017,399.71,2017/01/11,330486,P01,39116,Nationeel Avocado Dip,34000,842.04,124327,1/11/2017,442.33,842.04,314.05,128.28,442.33,1,180,EA
10016113,1/11/2017,178.88,2017/01/11,330488,P01,29460,BBB Best Chunky Peanut Butter,2000,385.84,124434,1/11/2017,206.96,385.84,97.88,109.08,206.96,1,162,EA
10009863,1/11/2017,191.08,2017/01/11,330490,P01,63070,Landslide Sesame Oil,16000,83.42,124524,1/11/2017,226.02,417.1,95.05,130.97,45.204,5,153,EA
10009863,1/11/2017,282.05,2017/01/11,330490,P01,29394,Pearl Chardonnay,10000,123.14,124524,1/11/2017,333.65,615.7,228.77,104.88,66.73,5,153,EA
10009863,1/11/2017,655.65,2017/01/11,330490,P01,17801,Better Fancy Canned Sardines,4000,1431.23,124524,1/11/2017,775.58,1431.23,449.69,325.89,775.58,1,153,EA
10009863,1/11/2017,745.72,2017/01/11,330490,P01,47801,Red Spade Foot-Long Hot Dogs,17000,1627.84,124524,1/11/2017,882.12,1627.84,475.75,406.37,882.12,1,153,EA
10021485,1/11/2017,12136.83,2017/01/11,330491,P01,17801,Better Fancy Canned Sardines,1000,1431.23,124628,1/11/2017,16487.77,28624.6,8993.84,7493.93,824.3885,20,167,EA
10007577,1/11/2017,211.38,2017/01/11,330495,P01,29753,BBB Best Strawberry Jelly,12000,222.65,124639,1/11/2017,233.92,445.3,183.4,50.52,116.96,2,175,EA
10007577,1/11/2017,258.29,2017/01/11,330495,P01,26113,Landslide Grape Jelly,8000,544.12,124639,1/11/2017,285.83,544.12,190.21,95.62,285.83,1,175,EA
10007577,1/11/2017,266.32,2017/01/11,330495,P01,39186,Nationeel Dried Dates,23000,561.04,124639,1/11/2017,294.72,561.04,180.54,114.18,294.72,1,175,EA
10007577,1/11/2017,335.5,2017/01/11,330495,,39436,BBB Best Apple Butter,25000,235.59,124639,1/11/2017,371.27,706.77,166.65,204.62,123.7566667,3,175,EA
10007577,1/11/2017,399.71,2017/01/11,330495,P01,39116,Nationeel Avocado Dip,22000,842.04,124639,1/11/2017,442.33,842.04,314.05,128.28,442.33,1,175,EA
10007577,1/11/2017,1219,2017/01/11,330495,P01,65200,Nationeel Frosted Cookies,32000,321,124639,1/11/2017,1349,2568,963.64,385.36,168.625,8,175,EA
10007577,1/11/2017,3560.16,2017/01/11,330495,P01,65280,Nationeel Apple Fruit Roll,33000,625,124639,1/11/2017,3939.84,7500,3319.71,620.13,328.32,12,175,EA
10020192,1/11/2017,258.14,2017/01/11,330499,P01,38051,Gorilla 1% Milk,2000,577.46,124668,1/11/2017,319.32,577.46,213.26,106.06,319.32,1,183,EA
10020192,1/11/2017,484.86,2017/01/11,330499,P01,27550,Imagine Popsicles,1000,1084.61,124668,1/11/2017,599.75,1084.61,296.55,303.2,599.75,1,183,EA
10019909,1/11/2017,182.13,2017/01/11,330501,P01,34701,Super Apple Butter,1000,194.1,124699,1/11/2017,206.07,388.2,62.47,143.6,103.035,2,157,EA
10019909,1/11/2017,183.54,2017/01/11,330501,P01,25982,Landslide Pepper,46000,195.61,124699,1/11/2017,207.68,391.22,97.46,110.22,103.84,2,157,EA
10019909,1/11/2017,227.94,2017/01/11,330501,P01,29754,BBB Best Pepper,22000,485.84,124699,1/11/2017,257.9,485.84,158.18,99.72,257.9,1,157,EA
10019909,1/11/2017,231.08,2017/01/11,330501,P01,29394,Pearl Chardonnay,18000,123.14,124699,1/11/2017,261.48,492.56,183.02,78.46,65.37,4,157,EA
10019909,1/11/2017,263.22,2017/01/11,330501,P01,39681,Even Better Low Fat String Cheese,48000,561.04,124699,1/11/2017,297.82,561.04,196.28,101.54,297.82,1,157,EA
10019909,1/11/2017,297.92,2017/01/11,330501,P01,63066,Colony Wheat Bread,3000,635,124699,1/11/2017,337.08,635,234.01,103.07,337.08,1,157,EA
10019909,1/11/2017,302.61,2017/01/11,330501,,63664,Just Right Fancy Canned Sardines,5000,645,124699,1/11/2017,342.39,645,241.11,101.28,342.39,1,157,EA
10019909,1/11/2017,609.43,2017/01/11,330501,,62510,Tell Tale Onions,2000,1299,124699,1/11/2017,689.57,1299,375.57,314,689.57,1,157,EA
10019909,1/11/2017,1303.67,2017/01/11,330501,P01,36015,Big Time Apple Cinnamon Waffles,30000,37.05,124699,1/11/2017,1475.08,2778.75,436.15,1038.93,19.66773333,75,157,EA
10019194,1/11/2017,525.33,2017/01/11,330506,P01,26161,Token Apple Juice,1000,1106.7,124720,1/11/2017,581.37,1106.7,293.17,288.2,581.37,1,108,EA
10016807,1/11/2017,177.52,2017/01/11,330508,P01,34789,Excellent Strawberry Drink,2000,397.11,124722,1/11/2017,219.59,397.11,78.15,141.44,219.59,1,160,EA
10020914,1/11/2017,173.41,2017/01/11,330514,P01,39594,Just Right Beef Soup,37000,187.01,124729,1/11/2017,200.61,374.02,75.97,124.64,100.305,2,182,EA
10020914,1/11/2017,184.9,2017/01/11,330514,P01,25300,Fast Dried Apples,6000,199.41,124729,1/11/2017,213.92,398.82,111.87,102.05,106.96,2,182,EA
10020914,1/11/2017,215.66,2017/01/11,330514,P01,37225,Fast Cheese Dip,27000,138.97,124729,1/11/2017,201.25,416.91,135.8,65.45,67.08333333,3,182,PR
10020914,1/11/2017,225.25,2017/01/11,330514,P01,29754,BBB Best Pepper,14000,485.84,124729,1/11/2017,260.59,485.84,158.18,102.41,260.59,1,182,EA
10020914,1/11/2017,227.98,2017/01/11,330514,P01,30093,Just Right Canned Tuna in Water,17000,491.72,124729,1/11/2017,263.74,491.72,159.14,104.6,263.74,1,182,EA
10020914,1/11/2017,267.73,2017/01/11,330514,P01,38051,Gorilla 1% Milk,31000,577.46,124729,1/11/2017,309.73,577.46,213.26,96.47,309.73,1,182,EA
10020914,1/11/2017,285.46,2017/01/11,330514,P01,29394,Pearl Chardonnay,13000,123.14,124729,1/11/2017,330.24,615.7,228.77,101.47,66.048,5,182,EA
10020914,1/11/2017,378.8,2017/01/11,330514,P01,37606,Colony Blueberry Muffins,29000,408.52,124729,1/11/2017,438.24,817.04,230.28,207.96,219.12,2,182,SE
10020914,1/11/2017,418.98,2017/01/11,330514,P01,38050,Gorilla Chocolate Milk,30000,301.23,124729,1/11/2017,484.71,903.69,323.31,161.4,161.57,3,182,EA
10020914,1/11/2017,470.82,2017/01/11,330514,P01,29255,Thresher Spicy Mints,12000,507.75,124729,1/11/2017,544.68,1015.5,325.78,218.9,272.34,2,182,EA
10020914,1/11/2017,663.56,2017/01/11,330514,P01,17801,Better Fancy Canned Sardines,3000,1431.23,124729,1/11/2017,767.67,1431.23,449.69,317.98,767.67,1,182,EA
10020914,1/11/2017,754.71,2017/01/11,330514,P01,47801,Red Spade Foot-Long Hot Dogs,41000,1627.84,124729,1/11/2017,873.13,1627.84,475.75,397.38,873.13,1,182,EA
10020914,1/11/2017,896.14,2017/01/11,330514,P01,28401,Ebony Prepared Salad,9000,966.44,124729,1/11/2017,1036.74,1932.88,544.55,492.19,518.37,2,182,EA
10020914,1/11/2017,1182.34,2017/01/11,330514,P01,67550,Discover Manicotti,48000,1275.1,124729,1/11/2017,1367.86,2550.2,705.13,662.73,683.93,2,182,EA
10020914,1/11/2017,1614.4,2017/01/11,330514,P01,47550,Red Spade Turkey Hot Dogs,40000,1160.7,124729,1/11/2017,1867.7,3482.1,938.83,928.87,622.5666667,3,182,EA
10009650,1/11/2017,535.17,2017/01/11,330517,P01,38007,Gorilla Jack Cheese,3000,1103,124732,1/11/2017,567.83,1103,422.28,145.55,567.83,1,132,EA
10013080,1/11/2017,392.8842,2017/01/11,330519,P01,29460,BBB Best Chunky Peanut Butter,1000,439.4271,124734,1/11/2017,485.97,878.8542,195.77,290.2,242.985,2,180,EA
10013080,1/11/2017,1269.2166,2017/01/11,330519,,64820,Washington Apple Drink,2000,1419.5833,124734,1/11/2017,1569.95,2839.1666,706.18,863.77,784.975,2,180,EA
10025036,1/11/2017,319.45,2017/01/11,330525,P01,32655,High Top Onions,1000,238.2,124740,1/11/2017,395.15,714.6,253.61,141.54,131.7166667,3,169,EA
10013080,1/11/2017,634.6133,2017/01/11,330529,,64820,Washington Apple Drink,1000,1419.5833,124745,1/11/2017,784.97,1419.5833,353.09,431.88,784.97,1,180,EA
10021175,1/11/2017,247.75,2017/01/11,330530,,31287,Club Sharp Cheddar Cheese,1000,47.44,124747,1/11/2017,226.65,474.4,118.6,108.05,22.665,10,159,EA
10009645,1/10/2017,0,2017/01/10,119664,,61802,Moms Turkey Hot Dogs,2000,289.64,215946,1/10/2017,6951.36,6951.36,0,6951.36,289.64,24,155,EA
10022687,1/10/2017,162.22,2017/01/10,119670,P01,29071,Nationeel Salted Pretzels,25000,181.44,217003,1/10/2017,200.66,362.88,59.73,140.93,100.33,2,121,SE
10022687,1/10/2017,343.93,2017/01/10,119670,P01,11690,High Top Dried Mushrooms,1000,192.34,217003,1/10/2017,425.43,769.36,133.55,291.88,106.3575,4,121,SE
10022687,1/10/2017,420.03,2017/01/10,119670,P01,26502,Bravo Large Canned Shrimp,19000,939.57,217003,1/10/2017,519.54,939.57,273.05,246.49,519.54,1,121,EA
10022687,1/10/2017,458.8,2017/01/10,119670,P01,26370,Bravo Canned Tomatos,18000,205.26,217003,1/10/2017,567.5,1026.3,287.69,279.81,113.5,5,121,EA
